,centile_count,centile
1236,0,997062312.4692999
1237,0,997868345.0582
1238,0,998674377.6471
1239,0,999480410.236
1240,0,1000286442.8248999
1241,0,1001092475.4138
1242,0,1001898508.0027
1243,0,1002704540.5916
1244,0,1003510573.1804999
1245,1,1004316605.7694
1246,0,1005122638.3583
1247,0,1005928670.9472
1248,1,1006734703.5360999
1249,0,1007540736.125
1250,0,1008346768.7139
1251,0,1009152801.3027999
1252,0,1009958833.8916999
1253,0,1010764866.4806
1254,0,1011570899.0695
1255,0,1012376931.6583999
1256,0,1013182964.2472999
1257,0,1013988996.8362
1258,0,1014795029.4251
1259,0,1015601062.0139999
1260,0,1016407094.6028999
1261,0,1017213127.1918
1262,0,1018019159.7807
1263,0,1018825192.3695999
1264,0,1019631224.9584999
1265,0,1020437257.5474
1266,0,1021243290.1363
1267,0,1022049322.7251999
1268,1,1022855355.3140999
1269,0,1023661387.903
1270,0,1024467420.4919
1271,0,1025273453.0807999
1272,0,1026079485.6696999
1273,1,1026885518.2586
1274,0,1027691550.8475
1275,0,1028497583.4363999
1276,0,1029303616.0252999
1277,0,1030109648.6142
1278,0,1030915681.2031
1279,0,1031721713.7919999
1280,0,1032527746.3809
1281,0,1033333778.9698
1282,0,1034139811.5587
1283,0,1034945844.1475999
1284,0,1035751876.7365
1285,0,1036557909.3254
1286,0,1037363941.9143
1287,0,1038169974.5031999
1288,0,1038976007.0921
1289,0,1039782039.681
1290,0,1040588072.2699
1291,0,1041394104.8587999
1292,0,1042200137.4477
1293,0,1043006170.0366
1294,0,1043812202.6255
1295,0,1044618235.2143999
1296,0,1045424267.8033
1297,0,1046230300.3922
1298,0,1047036332.9811
1299,0,1047842365.5699999
1300,0,1048648398.1589
1301,0,1049454430.7478
1302,0,1050260463.3367
1303,0,1051066495.9255999
1304,0,1051872528.5145
1305,0,1052678561.1034
1306,0,1053484593.6923
1307,0,1054290626.2811999
1308,0,1055096658.8701
1309,0,1055902691.459
1310,1,1056708724.0479
1311,0,1057514756.6367999
1312,0,1058320789.2257
1313,0,1059126821.8146
1314,0,1059932854.4035
1315,0,1060738886.9923999
1316,0,1061544919.5813
1317,0,1062350952.1702
1318,0,1063156984.7591
1319,0,1063963017.3479999
1320,0,1064769049.9369
1321,0,1065575082.5258
1322,0,1066381115.1147
1323,0,1067187147.7035999
1324,1,1067993180.2925
1325,0,1068799212.8814
1326,0,1069605245.4703
1327,0,1070411278.0591999
1328,0,1071217310.6481
1329,0,1072023343.237
1330,0,1072829375.8259
1331,0,1073635408.4147999
1332,0,1074441441.0037
1333,0,1075247473.5925999
1334,0,1076053506.1815
1335,0,1076859538.7704
1336,0,1077665571.3593
1337,0,1078471603.9482
1338,0,1079277636.5371
1339,0,1080083669.126
1340,1,1080889701.7149
1341,0,1081695734.3037999
1342,0,1082501766.8927
1343,0,1083307799.4816
1344,0,1084113832.0705
1345,0,1084919864.6594
1346,0,1085725897.2483
1347,0,1086531929.8372
1348,0,1087337962.4261
1349,0,1088143995.0149999
1350,0,1088950027.6039
1351,0,1089756060.1928
1352,0,1090562092.7817
1353,0,1091368125.3706
1354,0,1092174157.9595
1355,0,1092980190.5484
1356,0,1093786223.1373
1357,0,1094592255.7261999
1358,0,1095398288.3151
1359,0,1096204320.904
1360,0,1097010353.4929
1361,0,1097816386.0818
1362,0,1098622418.6707
1363,0,1099428451.2596
1364,0,1100234483.8485
1365,0,1101040516.4373999
1366,0,1101846549.0263
1367,0,1102652581.6152
1368,0,1103458614.2041
1369,0,1104264646.793
1370,0,1105070679.3819
1371,0,1105876711.9708
1372,0,1106682744.5597
1373,0,1107488777.1485999
1374,0,1108294809.7375
1375,0,1109100842.3264
1376,0,1109906874.9153
1377,0,1110712907.5042
1378,0,1111518940.0931
1379,0,1112324972.682
1380,0,1113131005.2709
1381,1,1113937037.8597999
1382,0,1114743070.4487
1383,0,1115549103.0376
1384,0,1116355135.6265
1385,0,1117161168.2154
1386,0,1117967200.8043
1387,0,1118773233.3932
1388,0,1119579265.9821
1389,0,1120385298.5709999
1390,0,1121191331.1599
1391,0,1121997363.7488
1392,0,1122803396.3377
1393,0,1123609428.9266
1394,0,1124415461.5155
1395,0,1125221494.1044
1396,0,1126027526.6933
1397,0,1126833559.2821999
1398,0,1127639591.8711
1399,0,1128445624.46
1400,0,1129251657.0489
1401,0,1130057689.6378
1402,0,1130863722.2267
1403,0,1131669754.8156
1404,0,1132475787.4045
1405,0,1133281819.9933999
1406,0,1134087852.5823
1407,0,1134893885.1712
1408,0,1135699917.7601
1409,0,1136505950.349
1410,0,1137311982.9379
1411,0,1138118015.5268
1412,0,1138924048.1157
1413,0,1139730080.7045999
1414,0,1140536113.2935
1415,1,1141342145.8824
1416,0,1142148178.4713
1417,0,1142954211.0602
1418,0,1143760243.6491
1419,0,1144566276.238
1420,0,1145372308.8269
1421,0,1146178341.4157999
1422,0,1146984374.0047
1423,0,1147790406.5936
1424,0,1148596439.1825
1425,0,1149402471.7714
1426,0,1150208504.3603
1427,0,1151014536.9492
1428,0,1151820569.5381
1429,0,1152626602.1269999
1430,0,1153432634.7159
1431,0,1154238667.3048
1432,0,1155044699.8937
1433,0,1155850732.4826
1434,0,1156656765.0715
1435,0,1157462797.6604
1436,0,1158268830.2493
1437,0,1159074862.8381999
1438,0,1159880895.4271
1439,0,1160686928.016
1440,0,1161492960.6049
1441,0,1162298993.1938
1442,0,1163105025.7827
1443,0,1163911058.3716
1444,0,1164717090.9605
1445,0,1165523123.5493999
1446,0,1166329156.1383
1447,0,1167135188.7272
1448,0,1167941221.3161
1449,0,1168747253.905
1450,0,1169553286.4939
1451,0,1170359319.0828
1452,0,1171165351.6717
1453,0,1171971384.2605999
1454,0,1172777416.8495
1455,0,1173583449.4384
1456,0,1174389482.0273
1457,0,1175195514.6162
1458,0,1176001547.2051
1459,0,1176807579.794
1460,0,1177613612.3829
1461,0,1178419644.9717999
1462,0,1179225677.5607
1463,0,1180031710.1496
1464,0,1180837742.7384999
1465,0,1181643775.3274
1466,0,1182449807.9163
1467,0,1183255840.5052
1468,0,1184061873.0941
1469,0,1184867905.6829998
1470,0,1185673938.2719
1471,0,1186479970.8608
1472,0,1187286003.4496999
1473,0,1188092036.0386
1474,0,1188898068.6275
1475,0,1189704101.2164
1476,0,1190510133.8053
1477,0,1191316166.3941998
1478,0,1192122198.9831
1479,1,1192928231.572
1480,0,1193734264.1608999
1481,0,1194540296.7498
1482,0,1195346329.3387
1483,0,1196152361.9276
1484,0,1196958394.5165
1485,0,1197764427.1053998
1486,0,1198570459.6943
1487,0,1199376492.2832
1488,0,1200182524.8720999
1489,0,1200988557.461
1490,0,1201794590.0499
1491,1,1202600622.6388
1492,1,1203406655.2277
1493,0,1204212687.8165998
1494,0,1205018720.4055
1495,0,1205824752.9944
1496,0,1206630785.5832999
1497,0,1207436818.1722
1498,0,1208242850.7611
1499,0,1209048883.35
1500,0,1209854915.9389
1501,0,1210660948.5277998
1502,0,1211466981.1167
1503,0,1212273013.7056
1504,0,1213079046.2944999
1505,0,1213885078.8834
1506,0,1214691111.4723
1507,0,1215497144.0612
1508,0,1216303176.6501
1509,0,1217109209.2389998
1510,0,1217915241.8279
1511,0,1218721274.4168
1512,0,1219527307.0056999
1513,0,1220333339.5946
1514,0,1221139372.1835
1515,0,1221945404.7724
1516,0,1222751437.3613
1517,0,1223557469.9501998
1518,0,1224363502.5391
1519,0,1225169535.128
1520,0,1225975567.7168999
1521,0,1226781600.3058
1522,0,1227587632.8947
1523,0,1228393665.4836
1524,0,1229199698.0725
1525,0,1230005730.6613998
1526,0,1230811763.2503
1527,0,1231617795.8392
1528,0,1232423828.4280999
1529,0,1233229861.017
1530,0,1234035893.6059
1531,0,1234841926.1948
1532,0,1235647958.7837
1533,0,1236453991.3725998
1534,0,1237260023.9615
1535,0,1238066056.5504
1536,0,1238872089.1392999
1537,0,1239678121.7282
1538,0,1240484154.3171
1539,0,1241290186.906
1540,0,1242096219.4949
1541,0,1242902252.0838
1542,0,1243708284.6727
1543,0,1244514317.2616
1544,0,1245320349.8504999
1545,0,1246126382.4394
1546,0,1246932415.0283
1547,0,1247738447.6172
1548,0,1248544480.2061
1549,1,1249350512.795
1550,0,1250156545.3839
1551,0,1250962577.9728
1552,0,1251768610.5616999
1553,0,1252574643.1506
1554,0,1253380675.7395
1555,0,1254186708.3284
1556,0,1254992740.9173
1557,1,1255798773.5062
1558,0,1256604806.0951
1559,0,1257410838.684
1560,0,1258216871.2728999
1561,0,1259022903.8618
1562,0,1259828936.4507
1563,0,1260634969.0396
1564,0,1261441001.6285
1565,0,1262247034.2174
1566,0,1263053066.8063
1567,0,1263859099.3952
1568,0,1264665131.9840999
1569,0,1265471164.573
1570,0,1266277197.1619
1571,0,1267083229.7508
1572,0,1267889262.3397
1573,0,1268695294.9286
1574,0,1269501327.5175
1575,0,1270307360.1064
1576,0,1271113392.6952999
1577,0,1271919425.2842
1578,0,1272725457.8731
1579,0,1273531490.462
1580,0,1274337523.0509
1581,0,1275143555.6398
1582,0,1275949588.2287
1583,0,1276755620.8176
1584,0,1277561653.4064999
1585,0,1278367685.9954
1586,0,1279173718.5843
1587,0,1279979751.1732
1588,0,1280785783.7621
1589,0,1281591816.351
1590,0,1282397848.9399
1591,0,1283203881.5288
1592,1,1284009914.1176999
1593,0,1284815946.7066
1594,0,1285621979.2955
1595,0,1286428011.8844
1596,0,1287234044.4733
1597,0,1288040077.0622
1598,0,1288846109.6511
1599,0,1289652142.24
1600,0,1290458174.8288999
1601,0,1291264207.4178
1602,0,1292070240.0067
1603,0,1292876272.5956
1604,0,1293682305.1845
1605,0,1294488337.7734
1606,0,1295294370.3623
1607,0,1296100402.9512
1608,0,1296906435.5400999
1609,0,1297712468.129
1610,0,1298518500.7179
1611,0,1299324533.3068
1612,1,1300130565.8957
1613,0,1300936598.4846
1614,0,1301742631.0735
1615,0,1302548663.6624
1616,0,1303354696.2512999
1617,0,1304160728.8402
1618,0,1304966761.4291
1619,0,1305772794.018
1620,1,1306578826.6069
1621,0,1307384859.1958
1622,0,1308190891.7847
1623,0,1308996924.3736
1624,1,1309802956.9624999
1625,0,1310608989.5514
1626,0,1311415022.1403
1627,0,1312221054.7292
1628,0,1313027087.3181
1629,0,1313833119.907
1630,0,1314639152.4959
1631,0,1315445185.0848
1632,0,1316251217.6736999
1633,0,1317057250.2626
1634,0,1317863282.8515
1635,0,1318669315.4404
1636,0,1319475348.0293
1637,0,1320281380.6182
1638,0,1321087413.2071
1639,0,1321893445.796
1640,0,1322699478.3848999
1641,0,1323505510.9738
1642,0,1324311543.5627
1643,0,1325117576.1516
1644,0,1325923608.7405
1645,0,1326729641.3294
1646,0,1327535673.9183
1647,0,1328341706.5072
1648,0,1329147739.0960999
1649,0,1329953771.685
1650,0,1330759804.2739
1651,0,1331565836.8628
1652,0,1332371869.4517
1653,0,1333177902.0406
1654,0,1333983934.6295
1655,0,1334789967.2184
1656,0,1335595999.8072999
1657,0,1336402032.3962
1658,0,1337208064.9851
1659,0,1338014097.574
1660,0,1338820130.1629
1661,0,1339626162.7518
1662,0,1340432195.3407
1663,0,1341238227.9296
1664,0,1342044260.5184999
1665,0,1342850293.1074
1666,0,1343656325.6963
1667,0,1344462358.2851999
1668,0,1345268390.8741
1669,0,1346074423.463
1670,0,1346880456.0519
1671,0,1347686488.6408
1672,0,1348492521.2296999
1673,0,1349298553.8186
1674,0,1350104586.4075
1675,0,1350910618.9963999
1676,0,1351716651.5853
1677,0,1352522684.1742
1678,0,1353328716.7631
1679,0,1354134749.352
1680,0,1354940781.9408998
1681,0,1355746814.5298
1682,0,1356552847.1187
1683,0,1357358879.7075999
1684,0,1358164912.2965
1685,0,1358970944.8854
1686,0,1359776977.4743
1687,0,1360583010.0632
1688,0,1361389042.6520998
1689,0,1362195075.241
1690,0,1363001107.8299
1691,0,1363807140.4187999
1692,0,1364613173.0077
1693,0,1365419205.5966
1694,0,1366225238.1855
1695,1,1367031270.7744
1696,0,1367837303.3632998
1697,0,1368643335.9522
1698,0,1369449368.5411
1699,0,1370255401.1299999
1700,0,1371061433.7189
1701,0,1371867466.3078
1702,0,1372673498.8967
1703,0,1373479531.4856
1704,0,1374285564.0744998
1705,0,1375091596.6634
1706,0,1375897629.2523
1707,0,1376703661.8411999
1708,0,1377509694.4301
1709,0,1378315727.019
1710,0,1379121759.6079
1711,0,1379927792.1968
1712,0,1380733824.7856998
1713,0,1381539857.3746
1714,0,1382345889.9635
1715,0,1383151922.5523999
1716,0,1383957955.1413
1717,0,1384763987.7302
1718,0,1385570020.3191
1719,0,1386376052.908
1720,0,1387182085.4968998
1721,0,1387988118.0858
1722,0,1388794150.6747
1723,0,1389600183.2635999
1724,0,1390406215.8525
1725,0,1391212248.4414
1726,0,1392018281.0303
1727,0,1392824313.6192
1728,1,1393630346.2080998
1729,0,1394436378.797
1730,0,1395242411.3859
1731,0,1396048443.9747999
1732,0,1396854476.5637
1733,0,1397660509.1526
1734,0,1398466541.7415
1735,0,1399272574.3304
1736,0,1400078606.9192998
1737,0,1400884639.5082
1738,0,1401690672.0971
1739,0,1402496704.6859999
1740,0,1403302737.2749
1741,0,1404108769.8638
1742,0,1404914802.4527
1743,0,1405720835.0416
1744,0,1406526867.6304998
1745,0,1407332900.2194
1746,0,1408138932.8083
1747,0,1408944965.3971999
1748,1,1409750997.9861
1749,0,1410557030.575
1750,0,1411363063.1639
1751,0,1412169095.7528
1752,0,1412975128.3416998
1753,0,1413781160.9306
1754,0,1414587193.5195
1755,0,1415393226.1083999
1756,0,1416199258.6973
1757,0,1417005291.2862
1758,0,1417811323.8751
1759,0,1418617356.464
1760,0,1419423389.0528998
1761,0,1420229421.6418
1762,0,1421035454.2307
1763,0,1421841486.8195999
1764,1,1422647519.4085
1765,0,1423453551.9974
1766,0,1424259584.5863
1767,0,1425065617.1752
1768,0,1425871649.7640998
1769,0,1426677682.353
1770,0,1427483714.9419
1771,0,1428289747.5307999
1772,0,1429095780.1197
1773,0,1429901812.7086
1774,0,1430707845.2975
1775,0,1431513877.8864
1776,0,1432319910.4752998
1777,0,1433125943.0642
1778,0,1433931975.6531
1779,0,1434738008.2419999
1780,0,1435544040.8309
1781,0,1436350073.4198
1782,0,1437156106.0087
1783,0,1437962138.5976
1784,0,1438768171.1864998
1785,0,1439574203.7754
1786,0,1440380236.3643
1787,1,1441186268.9531999
1788,0,1441992301.5421
1789,1,1442798334.131
1790,0,1443604366.7199
1791,0,1444410399.3088
1792,0,1445216431.8977
1793,0,1446022464.4866
1794,0,1446828497.0755
1795,0,1447634529.6643999
1796,0,1448440562.2533
1797,0,1449246594.8422
1798,0,1450052627.4311
1799,0,1450858660.02
1800,0,1451664692.6089
1801,0,1452470725.1978
1802,0,1453276757.7867
1803,0,1454082790.3755999
1804,0,1454888822.9645
1805,0,1455694855.5534
1806,0,1456500888.1423
1807,0,1457306920.7312
1808,0,1458112953.3201
1809,0,1458918985.909
1810,1,1459725018.4979
1811,0,1460531051.0867999
1812,0,1461337083.6757
1813,0,1462143116.2646
1814,0,1462949148.8535
1815,0,1463755181.4424
1816,0,1464561214.0313
1817,0,1465367246.6202
1818,0,1466173279.2091
1819,0,1466979311.7979999
1820,0,1467785344.3869
1821,0,1468591376.9758
1822,0,1469397409.5647
1823,0,1470203442.1536
1824,0,1471009474.7425
1825,0,1471815507.3314
1826,0,1472621539.9203
1827,0,1473427572.5091999
1828,0,1474233605.0981
1829,0,1475039637.687
1830,0,1475845670.2759
1831,1,1476651702.8648
1832,0,1477457735.4537
1833,0,1478263768.0426
1834,0,1479069800.6315
1835,0,1479875833.2203999
1836,0,1480681865.8093
1837,0,1481487898.3982
1838,0,1482293930.9871
1839,0,1483099963.576
1840,0,1483905996.1649
1841,0,1484712028.7538
1842,0,1485518061.3427
1843,0,1486324093.9315999
1844,0,1487130126.5205
1845,0,1487936159.1094
1846,0,1488742191.6983
1847,0,1489548224.2872
1848,0,1490354256.8761
1849,0,1491160289.465
1850,0,1491966322.0539
1851,0,1492772354.6427999
1852,1,1493578387.2317
1853,0,1494384419.8206
1854,0,1495190452.4095
1855,0,1495996484.9984
1856,0,1496802517.5873
1857,0,1497608550.1762
1858,0,1498414582.7651
1859,0,1499220615.3539999
1860,0,1500026647.9429
1861,0,1500832680.5318
1862,0,1501638713.1207
1863,0,1502444745.7096
1864,0,1503250778.2985
1865,0,1504056810.8874
1866,0,1504862843.4763
1867,0,1505668876.0651999
1868,0,1506474908.6541
1869,0,1507280941.243
1870,0,1508086973.8319
1871,0,1508893006.4208
1872,0,1509699039.0097
1873,0,1510505071.5986
1874,0,1511311104.1875
1875,0,1512117136.7763999
1876,0,1512923169.3653
1877,0,1513729201.9542
1878,1,1514535234.5430999
1879,0,1515341267.132
1880,0,1516147299.7209
1881,0,1516953332.3098
1882,0,1517759364.8987
1883,0,1518565397.4875998
1884,0,1519371430.0765
1885,0,1520177462.6654
1886,0,1520983495.2542999
1887,0,1521789527.8432
1888,0,1522595560.4321
1889,0,1523401593.021
1890,0,1524207625.6099
1891,0,1525013658.1987998
1892,0,1525819690.7877
1893,0,1526625723.3766
1894,0,1527431755.9654999
1895,0,1528237788.5544
1896,0,1529043821.1433
1897,0,1529849853.7322
1898,0,1530655886.3211
1899,0,1531461918.9099998
1900,0,1532267951.4989
1901,0,1533073984.0878
1902,0,1533880016.6766999
1903,0,1534686049.2656
1904,0,1535492081.8545
1905,0,1536298114.4434
1906,0,1537104147.0323
1907,0,1537910179.6211998
1908,0,1538716212.2101
1909,0,1539522244.799
1910,0,1540328277.3878999
1911,0,1541134309.9768
1912,0,1541940342.5657
1913,0,1542746375.1546
1914,0,1543552407.7435
1915,0,1544358440.3323998
1916,0,1545164472.9213
1917,0,1545970505.5102
1918,0,1546776538.0990999
1919,0,1547582570.688
1920,0,1548388603.2769
1921,0,1549194635.8658
1922,0,1550000668.4547
1923,0,1550806701.0435998
1924,0,1551612733.6325
1925,0,1552418766.2214
1926,0,1553224798.8102999
1927,0,1554030831.3992
1928,0,1554836863.9881
1929,0,1555642896.577
1930,0,1556448929.1659
1931,0,1557254961.7547998
1932,0,1558060994.3437
1933,0,1558867026.9326
1934,0,1559673059.5214999
1935,0,1560479092.1104
1936,0,1561285124.6993
1937,0,1562091157.2882
1938,0,1562897189.8771
1939,0,1563703222.4659998
1940,0,1564509255.0549
1941,0,1565315287.6438
1942,0,1566121320.2326999
1943,0,1566927352.8216
1944,0,1567733385.4105
1945,0,1568539417.9994
1946,0,1569345450.5883
1947,0,1570151483.1771998
1948,0,1570957515.7661
1949,0,1571763548.355
1950,0,1572569580.9438999
1951,0,1573375613.5328
1952,0,1574181646.1217
1953,0,1574987678.7106
1954,0,1575793711.2995
1955,0,1576599743.8883998
1956,0,1577405776.4773
1957,0,1578211809.0662
1958,0,1579017841.6550999
1959,0,1579823874.244
1960,1,1580629906.8329
1961,0,1581435939.4218
1962,0,1582241972.0107
1963,0,1583048004.5995998
1964,0,1583854037.1885
1965,0,1584660069.7774
1966,0,1585466102.3662999
1967,0,1586272134.9552
1968,0,1587078167.5441
1969,0,1587884200.133
1970,0,1588690232.7219
1971,0,1589496265.3107998
1972,0,1590302297.8997
1973,0,1591108330.4886
1974,0,1591914363.0774999
1975,0,1592720395.6664
1976,0,1593526428.2553
1977,0,1594332460.8442
1978,0,1595138493.4331
1979,0,1595944526.0219998
1980,0,1596750558.6109
1981,0,1597556591.1998
1982,0,1598362623.7886999
1983,0,1599168656.3776
1984,0,1599974688.9665
1985,0,1600780721.5554
1986,0,1601586754.1443
1987,0,1602392786.7331998
1988,0,1603198819.3221
1989,0,1604004851.911
1990,0,1604810884.4998999
1991,0,1605616917.0888
1992,0,1606422949.6777
1993,0,1607228982.2666
1994,0,1608035014.8555
1995,0,1608841047.4443998
1996,0,1609647080.0333
1997,0,1610453112.6222
1998,0,1611259145.2110999
1999,0,1612065177.8
2000,0,1612871210.3889
2001,0,1613677242.9778
2002,0,1614483275.5667
2003,0,1615289308.1555998
2004,0,1616095340.7445
2005,0,1616901373.3334
2006,0,1617707405.9222999
